,Image_name,Caption
3930,im5_3930.jpg,إحياء لسرب القادس اليونانية القديمة القائمة على صورٍ من النسخة الحديثة أوليمبياس (Olympias)
3931,im5_3931.png,"موقع فرق دوري أبطال آسيا 2019.
Red pog.svg غرب آسيا
Green pog.svg شرق آسيا
(p) Qualifying play-off participants"
3932,im5_3932.jpg,حطاطة مصنوعة من الفلين
3933,im5_3933.jpg,مركز قراءة مؤشر جودة الهواء في إدينبره اسكتلندا.
3934,im5_3934.jpg,جامع الخلفاء في بغداد بناه المكتفي بالله ومأذنته من اقدم الاثار العباسية الباقية الى الان
3935,im5_3935.png,مملكة بيت المقدس عام 1135م.
3936,im5_3936.jpg,تصوير  في الجزء الخارجي من نيويورك.
3937,im5_3937.jpg,من الاعلى
3938,im5_3938.jpg,السلطان عبد العزيز بن الحسن
3939,im5_3939.jpg,أغسطس 1948، أطفال ألمان تم ترحيلهم من الأراضي الألمانية التي ضمتها بولندا وصلوا إلى ألمانيا الغربية.
3940,im5_3940.png,نظام الكتروني تقليدي بعد استخدام التقنية
3941,im5_3941.jpg,الكعب العالي نوع من ملابس القدم.
3942,im5_3942.jpg,يُسجل رقم التعريف في رخصة المركبات في الصين.
3943,im5_3943.jpg,كنيسة عائمة في كمبوديا.
3944,im5_3944.jpg,لوسيين فافر المدرب الحالي لبوروسيا دورتموند
3945,im5_3945.jpg,الجبهة الغربية في 1915 - 1916
3946,im5_3946.jpg,صفحة السجاد مع الحيوانات المتداخلة
3947,im5_3947.png,هتلر مع البارون مانرهايم في يونيو من عام 1942
3948,im5_3948.jpg,بطاقة بريدية ألمانية.
3949,im5_3949.jpg,نصب سبك-خو
3950,im5_3950.jpg,تفصيل من لوحة خلق آدم لمايكل آنجلو على سقف كنيسة سيستينا في الفاتيكان رسمت عام 1512
3951,im5_3951.jpg,Sindooram (مسحوق الزنجفر) (مسحوق الزنجفر )
3952,im5_3952.JPG,التمثال في سبتمبر 2012
3953,im5_3953.jpg,الحب منتصر، لوحة تمثل الإله إيروس، لكارافاجيو.
3954,im5_3954.jpg,ملصق حول أهمية المرح
3955,im5_3955.jpg,عنوان صحيفة اطلاعات الإيرانية يوم واحد قبل دخول الخميني إلي طهران: «9 صباح الغد، اللقاء مع الإمام في طهران»
3956,im5_3956.jpg,عضلات الأطراف السفلى
3957,im5_3957.jpg,لافين خلال حفلة جوائز MuchMusic Video عام 2007، حيث حازت على الجائزتين التي رشحت لها.
3958,im5_3958.jpg,مكتبة غابرييل روي وساحة جاك كارتيي
3959,im5_3959.jpg,نموذج من القرن ال19 يصور مسقوفات الرأس بدائية مستندًا على علجوم حديث
3960,im5_3960.jpg,خوذة أدريان 1
3961,im5_3961.png,المشغلين الحاليين بالأزرق، المشغلين المستقبليين بالأخضر.
3962,im5_3962.jpg,اكسترنشتاينه ، بشمال ألمانيا
3963,im5_3963.jpg,ضريح فيلبس بهيرابولبس، تركيا
3964,im5_3964.jpg,طريق مادبا - أم الرصاص.
3965,im5_3965.JPG,مدخل الكلية الجامعية في أوتريخت
3966,im5_3966.jpg,فون توما قائد الفيلق الأفريقي
3967,im5_3967.jpg,قاعة مدينة فريبورغ
3968,im5_3968.svg,Aufbau eines Neutronensterns
3969,im5_3969.jpg,"صُنّع الحجر الذي يعلو نصب واشنطن التذكاري في واشنطن العاصمة والبالغ وزنه 2,85 كيلوغرام (6,3 رطل) من الألومنيوم في العام 1884م، وكان في ذلك الوقت أكبر قطعة من الألومنيوم على الإطلاق.[62]"
3970,im5_3970.jpg,قبر أحمد باي
3971,im5_3971.PNG,موقع جزيرة ميلوس حيث وجد التمثال
3972,im5_3972.png,موقع مقاطعة يارين
3973,im5_3973.jpg,خريطة توضح النشاط البحري الجهادي لِلمُسلمين في الحوض الشرقي لِلمُتوسِّط بما فيه حصارهم الأوَّل والثاني لِلقُسطنطينيَّة، وفُتُوحات الجُزر الأصغر.
3974,im5_3974.png,صورة جوية لجزيرة فريزر
3975,im5_3975.jpg,النموذج الأولي لطائرة ياسين
3976,im5_3976.jpg,أحد عدادات شيرينكوف لقياس الأشعة الكونية، الأرجنتين.
3977,im5_3977.jpg,حدائق مدينة بني ملال
3978,im5_3978.jpg,خريطة جيولوجية لأمريكا الشمالية مركبة فوق خريطة إغاثة مظللة
3979,im5_3979.jpg,آدا ويلز عام 1910
3980,im5_3980.jpg,بقايا معبد جوبيتير في دمشق.
3981,im5_3981.png,خريطة الوطن العربي
3982,im5_3982.jpg,عين شخص بالغ توضّح تغاير التلوّن الجزئي حيث تظهر بقعة برتقاليّة اللّون في عينه اليمنى ذات اللّون الأزرق. ومن الجدير بالذّكر أن والدة هذا الشّخص كانت تملك نفس البقعة في عينها اليسرى ذات اللّون الأخضر
3983,im5_3983.jpg,حسين سليمان
3984,im5_3984.jpg,الطفو العرضي
3985,im5_3985.JPG,حلبجة في فصل الخريف
3986,im5_3986.jpg,محاطة بخنزيرها هيلديسفيني، الإلهة فرييا (اليمين) (1895)، بريشة لورينز فروليش
3987,im5_3987.JPG,ختم أو تمغة محمود غازان.
3988,im5_3988.jpg,ديوراما في متحف سيفيكو للتاريخ الطبيعي في ميلانو تُظهر ببراً يطارد أيل السيكا
3989,im5_3989.jpg,سد إيتايبو ليلاً - أكبر محطة كهرومائية في العالم من حيث توليد الطاقة وثاني أكبر مصنع من حيث القدرة المركبة
3990,im5_3990.jpg,توزيع المخلفات الفضائية حول الأرض (الأحجام مضخمة كثيرا)
3991,im5_3991.jpg,ضريح الصحابي سلمان الفارسي
3992,im5_3992.jpg,إحدى الحواسيب التي تعمل لمحطة الأعمال
3993,im5_3993.jpg,الفلة في أسوار المدينة (باب الفلة)
3994,im5_3994.jpg,جانب من جناح إبراهيم الفخرو بمعرض مال لول.
3995,im5_3995.jpg,ليو سزيلارد.
3996,im5_3996.jpg,السور في أغنية الجليد والنار مستوحى من سور هادريان في شمال إنجلترا.
3997,im5_3997.svg,المدارات الإلكترونية في البيريدين
3998,im5_3998.jpg,أندي موراي.
3999,im5_3999.jpg,مزارع يزرع البابريكا في تنزانيا
4000,im5_4000.jpg,مقعد للدرجة الأولى في طائرة الخطوط الجوية السنغافورية
4001,im5_4001.JPG,اجحار قشريات
4002,im5_4002.png,خريطة أعماق المحيط الهندي: مياه عميقة (أزرق غامق)، مياه أقل عمقا (أزرق فاتح).
4003,im5_4003.jpg,مسرح متنقل يجري في المهرجان. هذه المسارح غالباً ما تصور الشخصيات التاريخية أو الأسطورية.
4004,im5_4004.jpg,الأميرة ليوبولدينا وبيدور الثاني وتيريزا كريستينا (وهي في سِن 41) والأميرة إيزابيل عام 1863م
4005,im5_4005.jpg,مقر هيئة بث كيوتو في مدينة كيوتو اليابانية
4006,im5_4006.jpg,ضهر العملة الورقية 50 فرنك سانت اكزوبيري يحمل صورة بريغيه 14 والأمير الصغير.
4007,im5_4007.png,أقضية العراق
4008,im5_4008.jpg,الباشا ابن حدو الريفي أول باشاوات ايالة جبالة
4009,im5_4009.jpg,السير صمويل هور
4010,im5_4010.JPG,شجرة كرز في كندا
4011,im5_4011.jpg,مسجد الأتراك نانت
4012,im5_4012.jpg,لوحة إعلان اليونسكو عن الباراتشيكو تراثاً ثقاقياً لامادي
4013,im5_4013.jpg,التركيب النهائي لقطاع 41 على البوينغ 787.
4014,im5_4014.jpg,المناطق التي لا تزال تحت السيطرة الألمانية في مارس 1945.
4015,im5_4015.jpg,قهوة اسبرسو
4016,im5_4016.jpg,Reichskommissariat أوكرانيا، واحدة من reichskommissariats التي أنشأتها ألمانيا خلال الحرب.
4017,im5_4017.jpg,زهرة بنفسج الثالوث رمز الفكر الحر.
4018,im5_4018.jpg,الموزاصور من الزواحف البحرية العملاقة القديمة.
4019,im5_4019.jpg,An armourer adjusting machine guns on a Spitfire at Biggin Hill during the Second World War
4020,im5_4020.jpg,اغتيال فيليبوس الثاني المقدوني.
4021,im5_4021.PNG,"أرماث المرحلة الثالثة
الجناح الأيمن وميمنة القلب للجيش الفارسي يهجم ويدفع ميسرة الجيش الإسلامي."
4022,im5_4022.png,تأخر إطلاق تلسكوب جيمس ويب الفضائي
4023,im5_4023.png,خريطة مدينة الكويت في 2011.
4024,im5_4024.jpg,مزلجة أحصنة ذات أجراس.
4025,im5_4025.jpg,".
مانهاتن عام 1909"
4026,im5_4026.jpg,ألبيرتوس ماغنوس.
4027,im5_4027.svg,عجلة دارما رمز البوذيه
4028,im5_4028.jpg,كنيسة السموع
4029,im5_4029.jpg,شِعِر فَارسي مَكنُوب بِخَطِّ التَّعْلِيْق في قَلْعَة أَغْرَة فِي مَديْنَةِ أغرة شَمَال الهند.
4030,im5_4030.jpg,أحفور للعقاب المنقرض Neogyps errans، من جنس الفتخاء الجديدة.
4031,im5_4031.jpg,رسم لرأس الدودو من قبل كورنيليس سافتلفن من 1638، وهي اخر وصف أصلي معروف.
4032,im5_4032.jpg,تلال الشوكولاتة في الفلبين
4033,im5_4033.jpg,استخدم لقب الزعيم الأوحد لعبد الكريم قاسم من قبل أحد أعوانه بعد ثورة 14 تموز 1958 وتبناه الحزب الشيوعي العراقي وعمم استخدامه على أوسع النطاق.
4034,im5_4034.jpg,مسيرة فخر تل أبيب للمثليين عام 2015
4035,im5_4035.jpg,مدرسة كارولوس ماغنوس في بوروندي.
4036,im5_4036.jpg,لوحة فنية لوصول كريستوفر كولومبوس لأول مرة إلى أميركا. من قبل الرسام ثيوفيلوس ديسقوروس بويبلا تولين.عام 1862.
4037,im5_4037.jpg,تفاصيل من بورتريه توماسو الذي رسمه هوجو، عام 1470
4038,im5_4038.jpg,ملصق إعلاني للعاملات، 1915.
4039,im5_4039.jpg,بیرارلي
4040,im5_4040.jpg,شوماخر في الجائزة الكبرى سيلفرستون.
4041,im5_4041.jpg,جون مينارد كينز (اليمين) وهاري ديكستر وايت في بريتون وودز عام 1944
4042,im5_4042.jpg,جندي في القوات المسلحة الكندية يصلي صلاة العيد في قندهار.
4043,im5_4043.jpg,مصدر تلوث للهواء
4044,im5_4044.jpg,بُني قبر سالم تشيشتي في فتحبور سيكري بالهند عام 1581 في عهد الإمبراطور المغولي جلال الدين أكبر.
4045,im5_4045.jpg,ملصق دعائي
4046,im5_4046.png,خريطة اللهجة اليديشية بين القرن الخامس عشر والقرن التاسع عشر
4047,im5_4047.jpg,الواجهة الحرة والنوافذ الأفقية لمبنى منزل لوكوربزييه في وايزنهوف، ألمانيا.
4048,im5_4048.jpg,سمح قسم الرياضيات في جامعة غوتنغن نويثر في عام 1919 للتأهيل ، وبعد أربع سنوات كانت قد بدأت المحاضرات في الجامعة.
4049,im5_4049.jpg,ليوناردو دي كابريو، الفائز بجائزة أفضل ممثل
4050,im5_4050.jpg,منظر عام لخليج كوبر.
4051,im5_4051.svg,يقع نطاق أشعة تيراهرتز بين الأشعة تحت الحمراء وميكروويف ، يبلغ طول موجتها بين 1 مليمتر و100 ميكرومتر.
4052,im5_4052.jpg,جون هول جلادستون أول رئيس لمعهد الفيزياء
4053,im5_4053.jpg,صورة فضائية تظهر موقع رأس تاقرماس من جزيرة جربة في الجنوب الشرقي التونسي
4054,im5_4054.jpg,المسيرة النسائية 2017 في شيكاغو
4055,im5_4055.jpg,برينفيلي (أوريغون)
4056,im5_4056.jpg,عملة الإسكندر التي تحمل نقشًا آراميًا تعكس التأثير المستمر للغة الآشورية بعد الفترة الأخمينية.
4057,im5_4057.JPG,يهوذا تدَّاوس يحمل فأسا الأداة التي قُتل بها، لوحة للرسام الفرنسي جورج دو لاتور - القرن السابع عشر
4058,im5_4058.jpg,مرور المذنب C/2013 A1 بالقرب من المريخ في 19 أكتوبر 2014 (هابل، 11 مارس 2014).
4059,im5_4059.svg,الاعتراف القانوني بالعلاقات المثلية في ولايات المكسيك    يتم عقد زواج المثليين*     يتم عقد الاتحاد المدني، زواج المثليين عبر الأمر القضائي فقط     لا يتم عقد زواج المثليين (عدا عبر أمر قضائي) على الرغم من حكم المحكمة العليا للعدل في الأمة     زواج المثليين عبر أمر قضائي أو السفر خارج الولاية   *التشريعات ليست متساوية في جميع الولايات. انظر التفاصيل.
4060,im5_4060.jpg,سفن سياحية تزور موناكو
4061,im5_4061.JPG,إحياء ذكرى الإبادة الجماعية
4062,im5_4062.jpg,مجمّع منازل كاسباه في مدينة هينجيلو من تصميم المعماريّ الهولنديّ بييت بلوم (1973)
4063,im5_4063.jpg,مكتبة ومتحف أبو ذر أيدميروف التذكاري.
4064,im5_4064.jpg,الرياضي وعالم الفلك الإيطالي لورينزو ريسبيغي (1824-1889)، والتي سميت الفوهة على اسمه.
4065,im5_4065.jpg,ضريح الملك العادل سيف الدين أبي بكر والمدرسة العادلية بدمشق والتي بنيت 1173م
4066,im5_4066.png,تركيب الفينيل بروبين
4067,im5_4067.jpg,العيادات الخارجية - مركز الشيخ خليفة الطبي
4068,im5_4068.jpg,ماريو زاغالو أفضل مدربي الهلال
4069,im5_4069.jpeg,تقليد Lungtok Gyatso ، الدالاي لاما التاسع ، بحضور الأمبان حوالي عام 1808.
4070,im5_4070.png,علاقات السياسة الدولية في الحماية الإشعاعية
4071,im5_4071.jpg,"The first لحام قوسي method, كهرباءهيفيستوس"
4072,im5_4072.jpg,السفارة الزيمبابوية في واشنطن العاصمة
4073,im5_4073.jpg,ملعقة طعام
4074,im5_4074.jpg,غلاية بخار كهربية.
4075,im5_4075.jpg,المصنع المتضرر والمتهشم من الاصطدام
4076,im5_4076.jpg,Lupinus angustifolius”
4077,im5_4077.jpg,مبنى فن التابع لجامعة هل
4078,im5_4078.jpg,هرم نفريركارع
4079,im5_4079.jpg,الفراخ
4080,im5_4080.jpg,نبتة المسّيكة
4081,im5_4081.png,أثناء عملية تعدد الإمناء الفسيولوجي، تقبل البويضة العديد من الحيوانات المنوية ولكنها تسمح لنطفة واحدة فقط بدمج نواتها مع نواة البويضة.
4082,im5_4082.jpg,قرية السنبرية الفلسطينية المهجرة
4083,im5_4083.jpg,أسوار يبوس الكنعانيّة.
4084,im5_4084.jpg,لوحة تُصوّر أوركسترا أوبرا باريس (1870)
4085,im5_4085.svg,كيفية التحويل عن طريق XSLT.
4086,im5_4086.jpg,صورة فضائية تظهر موقع سبخة أريانة من شمال شرق تونس
4087,im5_4087.jpg,المدرسة الداخلية في شارع Oozells -- معرض ايكون Ikon
4088,im5_4088.jpg,حفل زفاف مسيحي فلسطيني في الجليل.
4089,im5_4089.jpg,هارييت، أحد أطول السلاحف المعروفة تعميراً، عاش لنحو 175 عاماً قبل وفاته سنة 2006.
4090,im5_4090.jpg,مقر جمعية قدماء الصادقية بنهج الجلد
4091,im5_4091.jpg,رينيه دنكور ملكة جمال العراق في عام 1947
4092,im5_4092.jpg,جان ألكسندر دي بورجولي
4093,im5_4093.JPG,كامبنفاند من بعيد Kampenwand
4094,im5_4094.png,الأوبلاست اليهودية ذاتية الحكم على خريطة روسيا
4095,im5_4095.jpg,"An early 16th-century tapestry depicting the near baptism of رادبود, who died in 719."
4096,im5_4096.jpg,مبنى داي-إتشي سيمي الذي كان مقرا للقائد الأعلى لقوات التحالف. (القسم الخلفي المرتفع من المبنى أنشئ بعد الاحتلال).
4097,im5_4097.jpg,"بحيرة ""Kutsherla "" الواقعة في جبال التاي"
4098,im5_4098.jpg,بي إم دبليو الفئة السابعة
4099,im5_4099.jpg,المرسى
4100,im5_4100.jpg,آلة لتحضير القهوة بالتخلية، وهي جهاز تحضير بالتخلية من نوع بودوم (Bodum) وفيه ترجع القهوة إلى الوراء بفضل الضغط التفاضلي.
4101,im5_4101.gif,فقاعة الجبار-النهر الفائقة بالأشعة السينية-اللينة
4102,im5_4102.jpg,فعاليات فريق يزيد للسباقات - رالي حائل 2015
4103,im5_4103.gif,سفر السيارات بالكيلومتر في الولايات المتحدة حتى مارس 2009
4104,im5_4104.jpg,جدارية وحدوية في بلفاست تحتفل بالفوز على منتخب إنجلترا لكرة القدم.[1] الرياضة تلعب دورًا هامًا في الهوية الوطنية في أيرلندا الشمالية.
4105,im5_4105.png,تاتر توت
4106,im5_4106.jpg,صورة لنانسي ورونالد ريغان على متن قارب عام 1964
4107,im5_4107.jpg,ياسر عرفات إلى جانب شمعون بريز وإسحاق رابين بعد فوزهم بجائزة نوبل للسلام.
4108,im5_4108.jpg,الشاعر مفدي زكريا.
4109,im5_4109.svg,الأصوات في الانتخابات الرئاسية لكل ولاية من الولايات المتحدة في عام 2012
4110,im5_4110.gif,صورة لبندول نيوتن وهو نظام يوضح مفهوما أساسيا في الميكانيكا الكلاسيكية يتمثل في مبدئ حفظ زخم الحركة والطاقة.
4111,im5_4111.JPG,طبق من البقلاوة المُزينة بالفستق الحلبي.
4112,im5_4112.JPG,بوريس كوستودييف. مهرجان المؤتمر الثاني للكومنترن في ساحة أوريتسكي (ساحة القصر السابق) في بتروغراد
4113,im5_4113.JPG,غشاء فاصل في أنبوب مختبر، يركب على جهاز مركزية طاردة. فتنفصل البروتينات عبر الغشاء إلى أعلى الأنبوب.
4114,im5_4114.jpg,أطفال كروات يحتفلون بطقس المناولة الأولى.
4115,im5_4115.jpg,مجسم التحول القديم التكنولوجي
4116,im5_4116.png,توزع مطاعم برجر كنج حول العالم، بالأحمر الدول الحالية التي نتواجد عليها سلسة مطاعم برجر كنج، بالبرتقالي الدول التي كانت بها مطاعم برجر كنج
4117,im5_4117.jpg,لقاء تلفزيوني :اللجنة الوطنية حول أفضل الممارسات المجتمعية العمانية
4118,im5_4118.jpg,أشجار الطلح والتي تعقد عندها محاكم الحير العرفية.
4119,im5_4119.jpg,النصب التذكاري أرمادا الوطنية في بليموث تصور بريتانيا
4120,im5_4120.JPG,منارة غوباراو
4121,im5_4121.svg,مملكة نوميديا
4122,im5_4122.JPG,كلية الآداب
4123,im5_4123.jpg,السلسلة الجبلية التي تمتد بطول الصحراء الشرقية، قرابة الغردقة
4124,im5_4124.jpg,الغرفة التجارية في محطة لا ديفونس
4125,im5_4125.jpg,صورة مجهرية لـ الأجسام النشوية في الغدد البروستاتية الحميدة. صبغة الهيماتوكسيلين والأيوزين.
4126,im5_4126.JPG,فواصل تقشر تحيط بقبة هاف دوم في متنزه يوسيمتي الوطني بكاليفورنيا.
4127,im5_4127.png,خريطة أثينا في عام 1911
4128,im5_4128.jpg,الكوساريجاما
4129,im5_4129.jpg,"جدارية تعود لعهد تحتمس ""الثالث، حوالي 1500-1450 قبل الميلاد."
4130,im5_4130.jpg,عثمان حمدي بك وابنته
4131,im5_4131.jpg,صورة لمدينة الزقازيق التي تتبعها قرية هرية رزنة مسقط رأس أحمد عرابي
4132,im5_4132.jpg,منتخب الأوروغواي، الفاز بلقب كأس العالم 1950.
4133,im5_4133.jpg,انكسار قصف في الزجاج.
4134,im5_4134.JPG,منجم ذهب في أستراليا
4135,im5_4135.JPG,شاي الدوم
4136,im5_4136.jpg,زي روبرتو
4137,im5_4137.jpg,جهاز الواقع الافتراضي لشركة سوني
4138,im5_4138.jpg,غابة الشهيد وصفي التل على طريق إربد-جرش (طريق 35)، تم إنشاؤها عام 1972 من مديرية الحراج، وزارة الزراعة.
4139,im5_4139.png,ضابط إدارة أمن النقل يحمل صندوقاً من المواد المحظورة التي استسلم الركاب.
4140,im5_4140.png,رسم تخطيطي لكائن بليفاريزما.
4141,im5_4141.jpg,كاتدرائية سان سالفاتوري، سبوليتو، إيطاليا
4142,im5_4142.gif,"يظهر التشابه الذاتي في مجموعة ماندلبرو بالتكبير على نقطة فيغنباوم عند (−1.401155189..., 0)."
4143,im5_4143.jpg,سي سي كاتش في برنامج Chart-Show بالتلفزيون الألماني عام 2006
4144,im5_4144.jpg,مدام مونتيسبُ من عام 1677
4145,im5_4145.jpg,التهاب كبيبات الكلى بعد العدوى
4146,im5_4146.jpeg,مناخ الجزائر
4147,im5_4147.jpg,مباراة تونس ضد مصر في مباراة ودية في أكتوبر 2012.
4148,im5_4148.PNG,مسجد الحفرة وقت الظهيرة
4149,im5_4149.svg,مثال مبسط عن نواقل النظام.
4150,im5_4150.jpg,شينا في الحلبة في ارينا USAir يوم 15 سبتمبر 1997
4151,im5_4151.jpg,ممشي مسمي باسم ارنست هيمنجواي، روندا، إسبانيا
4152,im5_4152.svg,إنشاء انعكاس لنقطة حول دائرة.
4153,im5_4153.png,الشكل (2-2-3) التدفق الشاقولي ضمن مادة وسيطة
4154,im5_4154.jpg,صورة تعود إلى عام 1861م توضح تركيب إيكينزكس
4155,im5_4155.jpg,MiG-21BisD taxiing
4156,im5_4156.jpg,الملك تشارلز الثاني، أول ملك حكم بريطانيا بعد نهاية الحرب الأهلية الإنجليزية واستتباب الأمن في البلاد.
4157,im5_4157.JPG,رجال من الشرطة يُطوقون مظاهرة 17 سبتمبر في وول ستريت بنيويورك.
4158,im5_4158.JPG,"""سامسونج جلاكسي تاب"" : باللمس المتعدد"
4159,im5_4159.jpg,روبوت صناعي من صنع المجموعة.
4160,im5_4160.jpg,"أليكانتي, إحدى أهم مدن شرق إسبانيا"
4161,im5_4161.jpg,رسم توضيحي لكاهن كبير في كتاب تاريخ العهد القديم والعهد الجديد لأغوستين كالميه، الذي نُشر عام 1821.
4162,im5_4162.jpg,منظر لجزيرة ساموسير وسط بحيرة توبا
4163,im5_4163.jpg,Höşmerim
4164,im5_4164.jpg,بيلي ميريديث.
4165,im5_4165.png,رد روزفلت على الخطاب
4166,im5_4166.svg,Structure of chlorophyll c1
4167,im5_4167.JPEG,دبابة أم1 إبرامز في شوارع مدينة النجف
4168,im5_4168.jpg,كنيسة بروتستانتية في إسواتيني.
4169,im5_4169.jpg,المُقاطعات الدُرزيَّة الرئيسيَّة في العصر المملوكي: المتن والغرب وبيروت والشوف. يُشيرُ بعض المُؤرخين إلى أنَّ المماليك ثبَّتُوا أُمراء الدُرُوز في إقطاعاتهم هذه لِوُقوفهم إلى جانب السلطنة ونُصرتها.
4170,im5_4170.jpg,القالب الداخلي (المستحثات) الطبيعي لقوس جمجمة ديناصور يظهر تمدد البصيلة الشمية (اليسرى)
4171,im5_4171.svg,منتجات التقطير الجزئي للنفط الخام
4172,im5_4172.jpg,3.5mm
4173,im5_4173.JPG,المكتب الجهوي للاستثمار الفلاحي بالقصر الكبير
4174,im5_4174.JPG,مقبرة السلطان علي مغايات شاه في باندا آتشيه
4175,im5_4175.jpg,تظهر هذه الصورة عددًا كبيرًا من الأفراد الذين يحضرون المهرجان
4176,im5_4176.png,دولة الخِلافة الراشدة بعد التحكيم بين عليّ ومُعاوية:   الأقاليم الخاضعة لعليّ     الأقاليم الخاضعة لمُعاوية     الأقاليم الخاضعة لعمرو بن العاص
4177,im5_4177.jpg,انكسار الضوء من خلال موشور زجاجي. تبدو زوايا تشتت اللون مفرطة بعد الانكسار.
4178,im5_4178.jpg,عربة ترام من النوع آر تي إي تصنيع عام 2014 في المعرض.
4179,im5_4179.png,غلاف إحدى طبعات 1554 لرواية لاثاريو دي تورميس
4180,im5_4180.jpg,الرئيس الأمريكي دونالد ترامب.
4181,im5_4181.jpg,كاتدرائية القديس باتريك في دبلن: مقر الحياة الدينيَّة للأنجلو-إيرلنديين.
4182,im5_4182.png,البلدان والأقاليم التي لا تفرض تأشيرة أو تطلب تأشيرة دخول عند الوصول للجهة، لحاملي جوازات السفر السريلانكية العادية.
4183,im5_4183.jpg,مكتب البريد والبرق في فلاديفوستوك ، الذي بني في 1897-1899
4184,im5_4184.JPG,بوابة جميع الأمم؛ تخت جمشيد
4185,im5_4185.jpg,القلعة من الجهة البحرية كما تظهر في إحدى الرسمات التي تعود للعصر البرتغالي.
4186,im5_4186.jpg,صافاري دي روفيغو
4187,im5_4187.svg,موقع ليسوتو بالنسبة لأفريقيا وفي الإطار موقعها بالنسبة للعالم
4188,im5_4188.JPG,التربة الحمراء
4189,im5_4189.jpg,8 قنوات لجنة المساعدة الإنمائية المعلاق المنطق CS4382 وضعت على مكبر الصوت العاشر فاي Fatal1ty.
4190,im5_4190.jpg,دار الأوبرا المصرية ، معلم بارز في المشهد الثقافي لمصر والشرق الأوسط
4191,im5_4191.jpg,بول سكولز صاحب ثالث أعلى ظهور مع مانشستر يونايتد
4192,im5_4192.jpg,جورو جرانث صاحب في الديانة السيخية.
4193,im5_4193.jpg,الغروب على شاطئ بانغانداران.
4194,im5_4194.jpg,كارل ويليم سيمنز مخترع الدورة
4195,im5_4195.jpg,يستخدم مقاولو المناظر الطبيعية العديد من الأدوات والآلات لبناء حديقة، بما في ذلك المعدات الكبيرة.
4196,im5_4196.svg,مخطط توضيحي لعملية باير.
4197,im5_4197.png,عقار ميثوتريكسات (يمين) يعتبر مضاد أيضة ويتداخل مع أيض حمض الفوليك (يسار).
4198,im5_4198.jpg,"Golden Cross ""25th anniversary of UPA"" of ru (1967)"
4199,im5_4199.JPG,White Woodpecker
4200,im5_4200.jpg,دوار مروحية متطور لمروحية روبسون R44
4201,im5_4201.jpg,كاميرا مراقبة لاسلكية
4202,im5_4202.jpg,فرسان رؤيا يوحنا الأربعة
4203,im5_4203.png,ختم مدينة برلين (1280)، يظهر شعار براندنبورغ يحيط به دبان.
4204,im5_4204.jpg,فيدكون كويزلينج ، هاينريش هيملر، جوزيف تيربوفن، ونيكولاوس فون فالكنهورست جالسون أمام ضباط فافن إس إس، الجيش الألماني والقوات الجوية في عام 1941
4205,im5_4205.png,A CT showing early signs of a middle cerebral artery stroke with loss of definition of the gyri and grey white boundary
4206,im5_4206.jpg,أعاد حزب السلامة الوطني برئاسة البروفسير نجم الدين أربكان، فتح مدارس إمام خطيب الثانوية عام 1974م وأعطى لهم حق الالتحاق بالجامعة، وحصلت الإناث على حق الالتحاق بمدارس إمام خطيب الثانوية.
4207,im5_4207.jpg,مشهد الحضرة الكاظمية في بغداد
4208,im5_4208.JPG,صابون زبدة الشيا
4209,im5_4209.jpg,كيتزالكواتل في صورة الثعبان ذو الريش في كوديكس تيليريانو ريمينسيس
4210,im5_4210.jpg,صورة لتمثالا أسدين أمام الكورتيس تم نحتهما اعتمادا على المدافع المغربية المغنومة في معركة واد راس سنة 1860
4211,im5_4211.JPG,مرجان وأسماك البحر الأحمر
4212,im5_4212.jpg,Bishara - On My Own - Melodifestivalen 2019
4213,im5_4213.svg,الأقضية الثلاثة المكونة لسهل نينوى ضمن حدود محافظة نينوى.
4214,im5_4214.svg,دائرة التوازي مكونة من بطارية وثلاثة مقاومات موصلة على التوازي
4215,im5_4215.JPG,طبلية مصنوعة من المعادن.
4216,im5_4216.jpg,الحدود الإسرائيلية اللبنانية قبل عام 2000
4217,im5_4217.JPG,"Satellite galaxies of the درب التبانة, our own galaxy."
4218,im5_4218.jpg,ضريح شارلمان
4219,im5_4219.JPG,عينة مَرَضية تُبيّن تضخُّم القولون السُّميّ
4220,im5_4220.jpg,أندرسون كوبر في ملعب كوال كوم خلال حرائق الغابات البرية في كالفورنيا يتاريخ أكتوبر من عام 2007
4221,im5_4221.jpg,"ليدى ""جريجورى "" في وقتٍ لاحق ."
4222,im5_4222.png,نفثالين
4223,im5_4223.jpg,طابع إصدر في عام 1942 من قبل الدولة القعيطية للشحر والمكلا يحمل صورة السلطان / السير صالح بن غالب القعيطي)
4224,im5_4224.jpg,بومغارتنر كانت أول امرأة أمريكية تطير بطائرة نفاثة، من طراز بيل واي بيه-59إيه (Bell YP-59A).
4225,im5_4225.jpg,الطاحونة الحمراء
4226,im5_4226.PNG,موقع الفريقين في ألمانيا
4227,im5_4227.jpg,يشبه إلى حد كبير BART ، تحتوي قطارات مترو واشنطن أيضًا على مفتاح دوار للسماح للسائق بالتبديل بين التشغيل التلقائي واليدوي
4228,im5_4228.png,البلدان والأقاليم التي لا تفرض تأشيرة أو تطلب تأشيرة دخول عند الوصول للجهة، لحاملي جواز سفر ميكرونيسيا.
